contact_date,year,month,week,day_of_week,region_code,region_name,channel,volume,bookings,cancellations,abandoned,avg_handle_mins,is_forecast
2025-06-12,2025,6,24,Thursday,SE,South East,Phone,167,50,9,7,8.52,0
2025-06-12,2025,6,24,Thursday,SE,South East,SMS,14,5,1,0,8.65,0
2025-06-12,2025,6,24,Thursday,SE,South East,Web,69,27,3,5,8.41,0
2025-06-12,2025,6,24,Thursday,SW,South West,Agent Callback,9,3,0,0,8.63,0
2025-06-12,2025,6,24,Thursday,SW,South West,App,47,14,0,3,9.08,0
2025-06-12,2025,6,24,Thursday,SW,South West,IVR,5,2,0,0,10.95,0
2025-06-12,2025,6,24,Thursday,SW,South West,Phone,68,19,2,2,8.96,0
2025-06-12,2025,6,24,Thursday,SW,South West,SMS,3,2,0,0,10.19,0
2025-06-12,2025,6,24,Thursday,SW,South West,Web,53,16,2,0,8.88,0
2025-06-12,2025,6,24,Thursday,WAL,Wales,App,19,6,1,0,7.38,0
2025-06-12,2025,6,24,Thursday,WAL,Wales,IVR,29,6,0,0,9.07,0
2025-06-12,2025,6,24,Thursday,WAL,Wales,Phone,40,15,1,1,7.82,0
2025-06-12,2025,6,24,Thursday,WAL,Wales,SMS,15,2,0,1,7.08,0
2025-06-12,2025,6,24,Thursday,WAL,Wales,Web,41,13,6,1,8.34,0
2025-06-12,2025,6,24,Thursday,YRK,Yorkshire,Agent Callback,15,5,0,0,8.95,0
2025-06-12,2025,6,24,Thursday,YRK,Yorkshire,App,46,14,2,1,8.74,0
2025-06-12,2025,6,24,Thursday,YRK,Yorkshire,IVR,15,4,0,0,7.83,0
2025-06-12,2025,6,24,Thursday,YRK,Yorkshire,Phone,102,39,7,4,8.66,0
2025-06-12,2025,6,24,Thursday,YRK,Yorkshire,SMS,19,6,0,2,9.38,0
2025-06-12,2025,6,24,Thursday,YRK,Yorkshire,Web,43,14,1,3,8.5,0
2025-06-13,2025,6,24,Friday,MID,Midlands,Agent Callback,17,6,0,0,7.79,0
2025-06-13,2025,6,24,Friday,MID,Midlands,App,49,14,0,0,8.3,0
2025-06-13,2025,6,24,Friday,MID,Midlands,IVR,26,6,1,0,8.47,0
2025-06-13,2025,6,24,Friday,MID,Midlands,Phone,113,34,5,5,8.54,0
2025-06-13,2025,6,24,Friday,MID,Midlands,SMS,7,3,0,0,7.58,0
2025-06-13,2025,6,24,Friday,MID,Midlands,Web,77,22,4,6,7.95,0
2025-06-13,2025,6,24,Friday,NE,North East,App,35,10,4,0,8.65,0
2025-06-13,2025,6,24,Friday,NE,North East,IVR,4,2,1,0,9.46,0
2025-06-13,2025,6,24,Friday,NE,North East,Phone,77,23,2,4,9.02,0
2025-06-13,2025,6,24,Friday,NE,North East,SMS,15,5,3,0,9.36,0
2025-06-13,2025,6,24,Friday,NE,North East,Web,27,10,1,1,7.75,0
2025-06-13,2025,6,24,Friday,NW,North West,Agent Callback,18,4,0,2,9.55,0
2025-06-13,2025,6,24,Friday,NW,North West,App,51,14,4,2,9.86,0
2025-06-13,2025,6,24,Friday,NW,North West,IVR,26,6,1,1,10.17,0
2025-06-13,2025,6,24,Friday,NW,North West,Phone,75,25,5,2,8.23,0
2025-06-13,2025,6,24,Friday,NW,North West,SMS,18,5,1,3,8.71,0
2025-06-13,2025,6,24,Friday,NW,North West,Web,53,17,3,1,8.55,0
2025-06-13,2025,6,24,Friday,SCO,Scotland,App,20,8,1,0,9.04,0
2025-06-13,2025,6,24,Friday,SCO,Scotland,IVR,8,2,0,0,6.97,0
2025-06-13,2025,6,24,Friday,SCO,Scotland,Phone,49,19,3,2,8.82,0
2025-06-13,2025,6,24,Friday,SCO,Scotland,SMS,12,4,0,1,9.77,0
2025-06-13,2025,6,24,Friday,SCO,Scotland,Web,33,11,0,0,8.13,0
2025-06-13,2025,6,24,Friday,SE,South East,Agent Callback,6,3,0,0,10.17,0
2025-06-13,2025,6,24,Friday,SE,South East,App,80,27,5,5,8.47,0
2025-06-13,2025,6,24,Friday,SE,South East,IVR,23,9,0,2,8.58,0
2025-06-13,2025,6,24,Friday,SE,South East,Phone,107,32,8,4,7.89,0
2025-06-13,2025,6,24,Friday,SE,South East,SMS,21,8,1,1,7.42,0
2025-06-13,2025,6,24,Friday,SE,South East,Web,81,25,3,1,9.51,0
2025-06-13,2025,6,24,Friday,SW,South West,Agent Callback,3,1,0,0,12.19,0
2025-06-13,2025,6,24,Friday,SW,South West,App,20,8,3,2,8.72,0
2025-06-13,2025,6,24,Friday,SW,South West,IVR,2,1,0,0,6.33,0
2025-06-13,2025,6,24,Friday,SW,South West,Phone,65,19,4,3,9.27,0
2025-06-13,2025,6,24,Friday,SW,South West,SMS,19,6,2,0,8.61,0
2025-06-13,2025,6,24,Friday,SW,South West,Web,45,13,4,1,7.91,0
2025-06-13,2025,6,24,Friday,WAL,Wales,Agent Callback,9,2,0,0,8.13,0
2025-06-13,2025,6,24,Friday,WAL,Wales,App,19,7,0,1,8.76,0
2025-06-13,2025,6,24,Friday,WAL,Wales,IVR,7,2,0,1,9.23,0
2025-06-13,2025,6,24,Friday,WAL,Wales,Phone,57,18,2,3,7.64,0
2025-06-13,2025,6,24,Friday,WAL,Wales,SMS,10,2,1,0,11.62,0
2025-06-13,2025,6,24,Friday,WAL,Wales,Web,18,4,1,0,9.83,0
2025-06-13,2025,6,24,Friday,YRK,Yorkshire,Agent Callback,7,2,0,0,8.44,0
2025-06-13,2025,6,24,Friday,YRK,Yorkshire,App,41,13,1,0,7.78,0
2025-06-13,2025,6,24,Friday,YRK,Yorkshire,IVR,8,2,0,1,7.63,0
2025-06-13,2025,6,24,Friday,YRK,Yorkshire,Phone,83,25,3,4,8.12,0
2025-06-13,2025,6,24,Friday,YRK,Yorkshire,SMS,14,4,0,0,8.69,0
2025-06-13,2025,6,24,Friday,YRK,Yorkshire,Web,61,17,4,1,8.53,0
2025-06-14,2025,6,24,Saturday,MID,Midlands,Agent Callback,20,5,0,2,10.93,0
2025-06-14,2025,6,24,Saturday,MID,Midlands,App,21,6,2,0,7.79,0
2025-06-14,2025,6,24,Saturday,MID,Midlands,IVR,15,4,0,0,6.4,0
2025-06-14,2025,6,24,Saturday,MID,Midlands,Phone,72,18,3,2,9.34,0
2025-06-14,2025,6,24,Saturday,MID,Midlands,SMS,11,3,1,0,7.39,0
2025-06-14,2025,6,24,Saturday,MID,Midlands,Web,14,3,0,0,8.9,0
2025-06-14,2025,6,24,Saturday,NE,North East,Agent Callback,6,1,1,1,6.72,0
2025-06-14,2025,6,24,Saturday,NE,North East,App,9,3,0,0,7.84,0
2025-06-14,2025,6,24,Saturday,NE,North East,IVR,8,3,0,0,10.9,0
2025-06-14,2025,6,24,Saturday,NE,North East,Phone,33,9,1,2,10.04,0
2025-06-14,2025,6,24,Saturday,NE,North East,SMS,11,3,0,1,7.21,0
2025-06-14,2025,6,24,Saturday,NE,North East,Web,11,5,2,0,10.34,0
2025-06-14,2025,6,24,Saturday,NW,North West,Agent Callback,12,3,1,0,9.21,0
2025-06-14,2025,6,24,Saturday,NW,North West,App,14,6,3,1,8.5,0
2025-06-14,2025,6,24,Saturday,NW,North West,IVR,14,3,0,1,10.94,0
2025-06-14,2025,6,24,Saturday,NW,North West,Phone,37,11,2,0,9.14,0
2025-06-14,2025,6,24,Saturday,NW,North West,SMS,5,1,0,0,7.82,0
2025-06-14,2025,6,24,Saturday,NW,North West,Web,35,8,1,3,9.17,0
2025-06-14,2025,6,24,Saturday,SCO,Scotland,App,21,6,2,1,7.87,0
2025-06-14,2025,6,24,Saturday,SCO,Scotland,IVR,8,2,0,0,6.55,0
2025-06-14,2025,6,24,Saturday,SCO,Scotland,Phone,31,7,0,0,7.92,0
2025-06-14,2025,6,24,Saturday,SCO,Scotland,SMS,3,2,1,0,7.51,0
2025-06-14,2025,6,24,Saturday,SCO,Scotland,Web,23,6,1,2,9.05,0
2025-06-14,2025,6,24,Saturday,SE,South East,Agent Callback,2,1,0,0,10.71,0
2025-06-14,2025,6,24,Saturday,SE,South East,App,27,9,1,0,8.23,0
2025-06-14,2025,6,24,Saturday,SE,South East,IVR,6,2,1,0,9.78,0
2025-06-14,2025,6,24,Saturday,SE,South East,Phone,71,21,0,3,9.72,0
2025-06-14,2025,6,24,Saturday,SE,South East,SMS,8,3,0,0,11.27,0
2025-06-14,2025,6,24,Saturday,SE,South East,Web,33,11,2,1,7.94,0
2025-06-14,2025,6,24,Saturday,SW,South West,App,20,4,1,1,9.64,0
2025-06-14,2025,6,24,Saturday,SW,South West,IVR,5,2,0,1,5.15,0
2025-06-14,2025,6,24,Saturday,SW,South West,Phone,22,6,0,2,7.12,0
2025-06-14,2025,6,24,Saturday,SW,South West,SMS,7,2,0,0,10.13,0
2025-06-14,2025,6,24,Saturday,SW,South West,Web,12,4,1,2,9.1,0
2025-06-14,2025,6,24,Saturday,WAL,Wales,Agent Callback,4,2,0,0,10.25,0
2025-06-14,2025,6,24,Saturday,WAL,Wales,App,14,3,0,0,8.94,0
2025-06-14,2025,6,24,Saturday,WAL,Wales,Phone,18,7,2,1,7.77,0
2025-06-14,2025,6,24,Saturday,WAL,Wales,SMS,2,1,0,0,4.93,0
2025-06-14,2025,6,24,Saturday,WAL,Wales,Web,8,2,0,0,9.13,0
2025-06-14,2025,6,24,Saturday,YRK,Yorkshire,App,26,6,1,0,7.52,0
2025-06-14,2025,6,24,Saturday,YRK,Yorkshire,IVR,7,2,0,0,10.61,0
2025-06-14,2025,6,24,Saturday,YRK,Yorkshire,Phone,34,7,1,0,9.43,0
2025-06-14,2025,6,24,Saturday,YRK,Yorkshire,SMS,7,2,0,0,9.68,0
2025-06-14,2025,6,24,Saturday,YRK,Yorkshire,Web,29,12,2,1,7.97,0
2025-06-15,2025,6,24,Sunday,MID,Midlands,App,4,1,0,1,12.44,0
2025-06-15,2025,6,24,Sunday,MID,Midlands,Phone,34,9,1,0,8.1,0
2025-06-15,2025,6,24,Sunday,MID,Midlands,SMS,3,2,0,0,5.35,0
2025-06-15,2025,6,24,Sunday,MID,Midlands,Web,24,6,1,1,9.28,0
2025-06-15,2025,6,24,Sunday,NE,North East,App,1,1,0,0,12.36,0
2025-06-15,2025,6,24,Sunday,NE,North East,IVR,1,1,0,0,8.14,0
2025-06-15,2025,6,24,Sunday,NE,North East,Phone,16,5,0,0,9.01,0
2025-06-15,2025,6,24,Sunday,NE,North East,SMS,4,0,0,0,6.69,0
2025-06-15,2025,6,24,Sunday,NE,North East,Web,13,5,0,1,9.35,0
2025-06-15,2025,6,24,Sunday,NW,North West,Agent Callback,5,1,0,1,10.16,0
2025-06-15,2025,6,24,Sunday,NW,North West,App,10,3,2,0,9.65,0
2025-06-15,2025,6,24,Sunday,NW,North West,IVR,2,1,1,1,10.49,0
2025-06-15,2025,6,24,Sunday,NW,North West,Phone,13,6,1,0,9.21,0
2025-06-15,2025,6,24,Sunday,NW,North West,SMS,5,1,0,1,10.41,0
2025-06-15,2025,6,24,Sunday,NW,North West,Web,15,5,2,0,8.49,0
2025-06-15,2025,6,24,Sunday,SCO,Scotland,App,10,3,1,1,8.95,0
2025-06-15,2025,6,24,Sunday,SCO,Scotland,IVR,5,1,0,0,5.26,0
2025-06-15,2025,6,24,Sunday,SCO,Scotland,Phone,10,4,0,0,7.92,0
2025-06-15,2025,6,24,Sunday,SCO,Scotland,SMS,3,2,0,0,11.9,0
2025-06-15,2025,6,24,Sunday,SCO,Scotland,Web,14,4,1,0,7.5,0
2025-06-15,2025,6,24,Sunday,SE,South East,App,8,4,0,1,7.56,0
2025-06-15,2025,6,24,Sunday,SE,South East,IVR,12,4,2,2,8.25,0
2025-06-15,2025,6,24,Sunday,SE,South East,Phone,33,11,0,0,7.82,0
2025-06-15,2025,6,24,Sunday,SE,South East,SMS,6,2,0,0,6.41,0
2025-06-15,2025,6,24,Sunday,SE,South East,Web,15,4,1,0,10.09,0
2025-06-15,2025,6,24,Sunday,SW,South West,App,8,3,0,0,6.04,0
2025-06-15,2025,6,24,Sunday,SW,South West,IVR,5,1,0,0,5.61,0
2025-06-15,2025,6,24,Sunday,SW,South West,Phone,12,3,1,1,8.97,0
2025-06-15,2025,6,24,Sunday,SW,South West,SMS,11,4,1,0,7.81,0
2025-06-15,2025,6,24,Sunday,SW,South West,Web,8,2,0,0,6.96,0
2025-06-15,2025,6,24,Sunday,WAL,Wales,App,7,2,0,0,10.78,0
2025-06-15,2025,6,24,Sunday,WAL,Wales,IVR,3,1,0,0,11.85,0
2025-06-15,2025,6,24,Sunday,WAL,Wales,Phone,13,3,0,1,7.64,0
2025-06-15,2025,6,24,Sunday,WAL,Wales,Web,4,2,0,0,7.71,0
2025-06-15,2025,6,24,Sunday,YRK,Yorkshire,Agent Callback,9,2,1,0,7.88,0
2025-06-15,2025,6,24,Sunday,YRK,Yorkshire,App,22,6,2,0,7.03,0
2025-06-15,2025,6,24,Sunday,YRK,Yorkshire,Phone,5,2,1,0,7.36,0
2025-06-15,2025,6,24,Sunday,YRK,Yorkshire,Web,19,7,0,1,8.56,0
2025-06-16,2025,6,25,Monday,MID,Midlands,Agent Callback,11,4,0,0,9.81,0
2025-06-16,2025,6,25,Monday,MID,Midlands,App,74,16,1,1,8.69,0
2025-06-16,2025,6,25,Monday,MID,Midlands,IVR,25,7,1,2,10.03,0
2025-06-16,2025,6,25,Monday,MID,Midlands,Phone,138,46,6,6,8.73,0
2025-06-16,2025,6,25,Monday,MID,Midlands,SMS,25,8,0,1,8.27,0
2025-06-16,2025,6,25,Monday,MID,Midlands,Web,95,27,3,4,8.97,0
2025-06-16,2025,6,25,Monday,NE,North East,Agent Callback,5,3,0,0,9.33,0
2025-06-16,2025,6,25,Monday,NE,North East,App,31,11,2,0,7.37,0
2025-06-16,2025,6,25,Monday,NE,North East,IVR,2,1,0,0,10.85,0
2025-06-16,2025,6,25,Monday,NE,North East,Phone,64,25,4,3,9.0,0
2025-06-16,2025,6,25,Monday,NE,North East,SMS,22,8,1,1,8.68,0
2025-06-16,2025,6,25,Monday,NE,North East,Web,51,16,4,1,9.47,0
2025-06-16,2025,6,25,Monday,NW,North West,Agent Callback,15,4,1,0,7.9,0
2025-06-16,2025,6,25,Monday,NW,North West,App,58,21,3,2,8.81,0
2025-06-16,2025,6,25,Monday,NW,North West,IVR,13,4,1,0,6.72,0
2025-06-16,2025,6,25,Monday,NW,North West,Phone,79,21,1,1,8.84,0
2025-06-16,2025,6,25,Monday,NW,North West,SMS,20,7,1,0,9.23,0
2025-06-16,2025,6,25,Monday,NW,North West,Web,70,22,3,2,8.3,0
2025-06-16,2025,6,25,Monday,SCO,Scotland,Agent Callback,10,5,0,1,9.73,0
2025-06-16,2025,6,25,Monday,SCO,Scotland,App,36,10,1,1,8.18,0
2025-06-16,2025,6,25,Monday,SCO,Scotland,IVR,6,3,1,0,8.69,0
2025-06-16,2025,6,25,Monday,SCO,Scotland,Phone,46,14,4,1,8.19,0
2025-06-16,2025,6,25,Monday,SCO,Scotland,SMS,2,1,0,0,7.13,0
2025-06-16,2025,6,25,Monday,SCO,Scotland,Web,53,17,5,1,8.42,0
2025-06-16,2025,6,25,Monday,SE,South East,Agent Callback,17,4,1,0,7.43,0
2025-06-16,2025,6,25,Monday,SE,South East,App,92,25,5,3,8.76,0
2025-06-16,2025,6,25,Monday,SE,South East,IVR,38,10,2,1,7.92,0
2025-06-16,2025,6,25,Monday,SE,South East,Phone,106,32,3,2,8.36,0
2025-06-16,2025,6,25,Monday,SE,South East,SMS,6,1,0,0,9.87,0
2025-06-16,2025,6,25,Monday,SE,South East,Web,91,27,5,0,8.7,0
2025-06-16,2025,6,25,Monday,SW,South West,Agent Callback,3,2,1,0,7.3,0
2025-06-16,2025,6,25,Monday,SW,South West,App,25,8,2,0,7.97,0
2025-06-16,2025,6,25,Monday,SW,South West,IVR,5,1,0,0,11.34,0
2025-06-16,2025,6,25,Monday,SW,South West,Phone,99,27,4,5,8.88,0
2025-06-16,2025,6,25,Monday,SW,South West,SMS,13,5,0,0,8.74,0
2025-06-16,2025,6,25,Monday,SW,South West,Web,29,8,3,1,9.68,0
2025-06-16,2025,6,25,Monday,WAL,Wales,App,20,6,0,0,7.48,0
2025-06-16,2025,6,25,Monday,WAL,Wales,Phone,65,19,1,3,8.8,0
2025-06-16,2025,6,25,Monday,WAL,Wales,SMS,15,4,2,0,8.76,0
2025-06-16,2025,6,25,Monday,WAL,Wales,Web,41,10,1,3,8.43,0
2025-06-16,2025,6,25,Monday,YRK,Yorkshire,Agent Callback,6,3,0,0,9.58,0
2025-06-16,2025,6,25,Monday,YRK,Yorkshire,App,45,13,1,0,8.75,0
2025-06-16,2025,6,25,Monday,YRK,Yorkshire,IVR,12,3,0,0,6.1,0
2025-06-16,2025,6,25,Monday,YRK,Yorkshire,Phone,74,21,3,4,7.54,0
2025-06-16,2025,6,25,Monday,YRK,Yorkshire,SMS,6,4,0,0,7.2,0
2025-06-16,2025,6,25,Monday,YRK,Yorkshire,Web,44,15,3,2,7.73,0
2025-06-17,2025,6,25,Tuesday,MID,Midlands,Agent Callback,29,8,0,0,8.05,0
2025-06-17,2025,6,25,Tuesday,MID,Midlands,App,29,11,1,0,9.01,0
2025-06-17,2025,6,25,Tuesday,MID,Midlands,IVR,19,5,1,1,6.46,0
2025-06-17,2025,6,25,Tuesday,MID,Midlands,Phone,128,34,3,3,8.25,0
2025-06-17,2025,6,25,Tuesday,MID,Midlands,SMS,22,7,2,0,8.26,0
2025-06-17,2025,6,25,Tuesday,MID,Midlands,Web,68,24,3,6,8.45,0
2025-06-17,2025,6,25,Tuesday,NE,North East,Agent Callback,8,3,0,0,9.61,0
2025-06-17,2025,6,25,Tuesday,NE,North East,App,42,12,2,3,8.95,0
2025-06-17,2025,6,25,Tuesday,NE,North East,IVR,13,5,0,1,6.54,0
2025-06-17,2025,6,25,Tuesday,NE,North East,Phone,57,20,4,1,8.75,0
2025-06-17,2025,6,25,Tuesday,NE,North East,SMS,5,2,0,0,6.08,0
2025-06-17,2025,6,25,Tuesday,NE,North East,Web,46,17,1,1,7.82,0
2025-06-17,2025,6,25,Tuesday,NW,North West,Agent Callback,20,5,1,2,9.37,0
2025-06-17,2025,6,25,Tuesday,NW,North West,App,38,11,0,1,9.07,0
2025-06-17,2025,6,25,Tuesday,NW,North West,IVR,16,6,0,1,9.57,0
2025-06-17,2025,6,25,Tuesday,NW,North West,Phone,94,32,1,1,8.48,0
2025-06-17,2025,6,25,Tuesday,NW,North West,SMS,19,6,2,0,7.42,0
2025-06-17,2025,6,25,Tuesday,NW,North West,Web,56,15,2,4,8.62,0
2025-06-17,2025,6,25,Tuesday,SCO,Scotland,Agent Callback,3,2,0,0,9.88,0
2025-06-17,2025,6,25,Tuesday,SCO,Scotland,App,23,9,2,0,8.48,0
2025-06-17,2025,6,25,Tuesday,SCO,Scotland,IVR,14,6,0,0,8.8,0
2025-06-17,2025,6,25,Tuesday,SCO,Scotland,Phone,56,18,1,1,9.04,0
2025-06-17,2025,6,25,Tuesday,SCO,Scotland,SMS,18,4,2,0,9.19,0
2025-06-17,2025,6,25,Tuesday,SCO,Scotland,Web,53,16,2,3,9.23,0
2025-06-17,2025,6,25,Tuesday,SE,South East,Agent Callback,8,3,0,1,8.97,0
2025-06-17,2025,6,25,Tuesday,SE,South East,App,106,23,4,4,8.74,0
2025-06-17,2025,6,25,Tuesday,SE,South East,IVR,45,15,4,2,8.47,0
2025-06-17,2025,6,25,Tuesday,SE,South East,Phone,152,44,4,5,8.14,0
2025-06-17,2025,6,25,Tuesday,SE,South East,SMS,24,7,0,1,10.6,0
2025-06-17,2025,6,25,Tuesday,SE,South East,Web,67,20,1,0,9.07,0
2025-06-17,2025,6,25,Tuesday,SW,South West,Agent Callback,9,3,0,0,9.35,0
2025-06-17,2025,6,25,Tuesday,SW,South West,App,25,5,3,1,8.34,0
2025-06-17,2025,6,25,Tuesday,SW,South West,IVR,15,4,1,1,8.35,0
2025-06-17,2025,6,25,Tuesday,SW,South West,Phone,70,24,4,2,8.9,0
2025-06-17,2025,6,25,Tuesday,SW,South West,SMS,22,5,0,1,10.16,0
2025-06-17,2025,6,25,Tuesday,SW,South West,Web,42,13,1,2,8.04,0
2025-06-17,2025,6,25,Tuesday,WAL,Wales,Agent Callback,6,2,0,0,7.88,0
2025-06-17,2025,6,25,Tuesday,WAL,Wales,App,29,10,0,2,9.04,0
2025-06-17,2025,6,25,Tuesday,WAL,Wales,IVR,11,3,1,0,9.13,0
2025-06-17,2025,6,25,Tuesday,WAL,Wales,Phone,46,14,2,1,7.71,0
2025-06-17,2025,6,25,Tuesday,WAL,Wales,SMS,10,4,0,0,8.13,0
2025-06-17,2025,6,25,Tuesday,WAL,Wales,Web,42,10,1,0,8.93,0
2025-06-17,2025,6,25,Tuesday,YRK,Yorkshire,Agent Callback,20,6,0,0,9.12,0
2025-06-17,2025,6,25,Tuesday,YRK,Yorkshire,App,42,12,2,0,9.07,0
2025-06-17,2025,6,25,Tuesday,YRK,Yorkshire,IVR,8,3,0,0,6.75,0
2025-06-17,2025,6,25,Tuesday,YRK,Yorkshire,Phone,105,35,10,4,8.08,0
2025-06-17,2025,6,25,Tuesday,YRK,Yorkshire,SMS,11,4,1,0,10.87,0
2025-06-17,2025,6,25,Tuesday,YRK,Yorkshire,Web,54,18,3,2,8.98,0
2025-06-18,2025,6,25,Wednesday,MID,Midlands,Agent Callback,5,2,0,1,9.0,0
2025-06-18,2025,6,25,Wednesday,MID,Midlands,App,76,23,1,2,9.53,0
2025-06-18,2025,6,25,Wednesday,MID,Midlands,IVR,14,5,2,0,8.79,0
2025-06-18,2025,6,25,Wednesday,MID,Midlands,Phone,141,39,5,5,9.06,0
2025-06-18,2025,6,25,Wednesday,MID,Midlands,SMS,24,6,2,1,8.1,0
2025-06-18,2025,6,25,Wednesday,MID,Midlands,Web,48,16,3,5,7.43,0
2025-06-18,2025,6,25,Wednesday,NE,North East,Agent Callback,9,2,1,1,10.35,0
2025-06-18,2025,6,25,Wednesday,NE,North East,App,32,12,1,0,7.64,0
2025-06-18,2025,6,25,Wednesday,NE,North East,IVR,24,5,0,1,9.66,0
2025-06-18,2025,6,25,Wednesday,NE,North East,Phone,76,25,3,1,8.28,0
2025-06-18,2025,6,25,Wednesday,NE,North East,SMS,17,7,1,1,6.9,0
2025-06-18,2025,6,25,Wednesday,NE,North East,Web,35,11,0,1,9.72,0
2025-06-18,2025,6,25,Wednesday,NW,North West,Agent Callback,19,5,0,1,8.0,0
2025-06-18,2025,6,25,Wednesday,NW,North West,App,38,12,1,2,8.5,0
2025-06-18,2025,6,25,Wednesday,NW,North West,IVR,24,6,1,1,7.95,0
2025-06-18,2025,6,25,Wednesday,NW,North West,Phone,78,29,2,0,8.64,0
2025-06-18,2025,6,25,Wednesday,NW,North West,SMS,21,6,0,0,8.05,0
2025-06-18,2025,6,25,Wednesday,NW,North West,Web,58,19,6,1,8.14,0
2025-06-18,2025,6,25,Wednesday,SCO,Scotland,Agent Callback,10,4,1,0,9.81,0
2025-06-18,2025,6,25,Wednesday,SCO,Scotland,App,39,12,2,2,8.62,0
2025-06-18,2025,6,25,Wednesday,SCO,Scotland,IVR,20,7,0,0,7.23,0
2025-06-18,2025,6,25,Wednesday,SCO,Scotland,Phone,63,17,1,2,9.72,0
2025-06-18,2025,6,25,Wednesday,SCO,Scotland,SMS,47,12,3,2,8.58,0
2025-06-18,2025,6,25,Wednesday,SCO,Scotland,Web,38,12,2,1,8.86,0
2025-06-18,2025,6,25,Wednesday,SE,South East,Agent Callback,12,5,1,2,8.24,0
2025-06-18,2025,6,25,Wednesday,SE,South East,App,47,20,1,2,8.71,0
2025-06-18,2025,6,25,Wednesday,SE,South East,IVR,27,8,0,1,8.55,0
2025-06-18,2025,6,25,Wednesday,SE,South East,Phone,134,39,10,5,9.57,0
2025-06-18,2025,6,25,Wednesday,SE,South East,SMS,42,12,2,1,7.76,0
2025-06-18,2025,6,25,Wednesday,SE,South East,Web,93,26,4,4,8.77,0
2025-06-18,2025,6,25,Wednesday,SW,South West,Agent Callback,9,4,0,0,10.66,0
2025-06-18,2025,6,25,Wednesday,SW,South West,App,23,10,1,1,9.39,0
2025-06-18,2025,6,25,Wednesday,SW,South West,IVR,18,6,1,2,8.15,0
2025-06-18,2025,6,25,Wednesday,SW,South West,Phone,65,20,2,1,8.77,0
2025-06-18,2025,6,25,Wednesday,SW,South West,SMS,18,6,1,0,6.08,0
2025-06-18,2025,6,25,Wednesday,SW,South West,Web,48,16,4,0,8.1,0
2025-06-18,2025,6,25,Wednesday,WAL,Wales,Agent Callback,8,2,0,0,6.79,0
2025-06-18,2025,6,25,Wednesday,WAL,Wales,App,33,10,2,3,9.31,0
2025-06-18,2025,6,25,Wednesday,WAL,Wales,IVR,7,2,1,1,11.6,0
2025-06-18,2025,6,25,Wednesday,WAL,Wales,Phone,44,10,3,4,8.98,0
2025-06-18,2025,6,25,Wednesday,WAL,Wales,SMS,10,1,1,0,8.46,0
2025-06-18,2025,6,25,Wednesday,WAL,Wales,Web,49,16,2,0,8.34,0
2025-06-18,2025,6,25,Wednesday,YRK,Yorkshire,Agent Callback,15,4,0,0,6.25,0
2025-06-18,2025,6,25,Wednesday,YRK,Yorkshire,App,38,12,1,0,8.5,0
2025-06-18,2025,6,25,Wednesday,YRK,Yorkshire,IVR,25,6,2,2,8.63,0
2025-06-18,2025,6,25,Wednesday,YRK,Yorkshire,Phone,73,27,4,2,9.42,0
2025-06-18,2025,6,25,Wednesday,YRK,Yorkshire,SMS,22,5,1,0,9.03,0
2025-06-18,2025,6,25,Wednesday,YRK,Yorkshire,Web,42,13,2,3,7.75,0
2025-06-19,2025,6,25,Thursday,MID,Midlands,Agent Callback,6,4,1,0,8.92,0
2025-06-19,2025,6,25,Thursday,MID,Midlands,App,64,17,3,1,9.4,0
2025-06-19,2025,6,25,Thursday,MID,Midlands,IVR,15,5,2,1,8.51,0
2025-06-19,2025,6,25,Thursday,MID,Midlands,Phone,131,35,4,5,8.28,0
2025-06-19,2025,6,25,Thursday,MID,Midlands,SMS,37,10,3,1,9.48,0
2025-06-19,2025,6,25,Thursday,MID,Midlands,Web,58,20,2,2,7.97,0
2025-06-19,2025,6,25,Thursday,NE,North East,Agent Callback,5,2,0,0,5.9,0
2025-06-19,2025,6,25,Thursday,NE,North East,App,22,7,2,0,8.17,0
2025-06-19,2025,6,25,Thursday,NE,North East,IVR,9,2,1,1,5.11,0
2025-06-19,2025,6,25,Thursday,NE,North East,Phone,86,23,5,3,8.66,0
2025-06-19,2025,6,25,Thursday,NE,North East,SMS,19,7,2,0,7.92,0
2025-06-19,2025,6,25,Thursday,NE,North East,Web,49,12,1,5,9.73,0
2025-06-19,2025,6,25,Thursday,NW,North West,Agent Callback,17,7,1,0,7.07,0
2025-06-19,2025,6,25,Thursday,NW,North West,App,44,16,1,0,7.78,0
2025-06-19,2025,6,25,Thursday,NW,North West,IVR,27,6,0,0,7.88,0
2025-06-19,2025,6,25,Thursday,NW,North West,Phone,108,36,4,4,8.01,0
2025-06-19,2025,6,25,Thursday,NW,North West,SMS,19,5,0,0,7.54,0
2025-06-19,2025,6,25,Thursday,NW,North West,Web,62,19,3,2,7.59,0
2025-06-19,2025,6,25,Thursday,SCO,Scotland,Agent Callback,17,5,2,0,8.49,0
2025-06-19,2025,6,25,Thursday,SCO,Scotland,App,29,8,0,2,8.62,0
2025-06-19,2025,6,25,Thursday,SCO,Scotland,IVR,9,4,1,0,8.5,0
2025-06-19,2025,6,25,Thursday,SCO,Scotland,Phone,70,21,4,1,8.45,0
2025-06-19,2025,6,25,Thursday,SCO,Scotland,SMS,19,6,2,0,7.6,0
2025-06-19,2025,6,25,Thursday,SCO,Scotland,Web,58,16,2,2,8.01,0
